review,sentiment,source
it's a not excellent staff.,negative,negation_flip
it's a not too excellent staff.,negative,negation_flip
it's a not very excellent staff.,negative,negation_flip
it's a not so excellent staff.,negative,negation_flip
it's a never excellent staff.,negative,negation_flip
it's a good the staff.,positive,positive_aug
it's a not good the staff.,negative,negation_flip
it's a not too good the staff.,negative,negation_flip
it's a not very good the staff.,negative,negation_flip
it's a not so good the staff.,negative,negation_flip
it's a never good the staff.,negative,negation_flip
it's a great the staff.,positive,positive_aug
it's a not great the staff.,negative,negation_flip
it's a not too great the staff.,negative,negation_flip
it's a not very great the staff.,negative,negation_flip
it's a not so great the staff.,negative,negation_flip
it's a never great the staff.,negative,negation_flip
it's a nice the staff.,positive,positive_aug
it's a not nice the staff.,negative,negation_flip
it's a not too nice the staff.,negative,negation_flip
it's a not very nice the staff.,negative,negation_flip
it's a not so nice the staff.,negative,negation_flip
it's a never nice the staff.,negative,negation_flip
it's a clean the staff.,positive,positive_aug
it's a not clean the staff.,negative,negation_flip
it's a not too clean the staff.,negative,negation_flip
it's a not very clean the staff.,negative,negation_flip
it's a not so clean the staff.,negative,negation_flip
it's a never clean the staff.,negative,negation_flip
it's a helpful the staff.,positive,positive_aug
it's a not helpful the staff.,negative,negation_flip
it's a not too helpful the staff.,negative,negation_flip
it's a not very helpful the staff.,negative,negation_flip
it's a not so helpful the staff.,negative,negation_flip
it's a never helpful the staff.,negative,negation_flip
it's a friendly the staff.,positive,positive_aug
it's a not friendly the staff.,negative,negation_flip
it's a not too friendly the staff.,negative,negation_flip
it's a not very friendly the staff.,negative,negation_flip
it's a not so friendly the staff.,negative,negation_flip
it's a never friendly the staff.,negative,negation_flip
it's a comfortable the staff.,positive,positive_aug
it's a not comfortable the staff.,negative,negation_flip
it's a not too comfortable the staff.,negative,negation_flip
it's a not very comfortable the staff.,negative,negation_flip
it's a not so comfortable the staff.,negative,negation_flip
it's a never comfortable the staff.,negative,negation_flip
it's a excellent the staff.,positive,positive_aug
it's a not excellent the staff.,negative,negation_flip
it's a not too excellent the staff.,negative,negation_flip
it's a not very excellent the staff.,negative,negation_flip
it's a not so excellent the staff.,negative,negation_flip
it's a never excellent the staff.,negative,negation_flip
it's a good room.,positive,positive_aug
it's a not good room.,negative,negation_flip
it's a not too good room.,negative,negation_flip
it's a not very good room.,negative,negation_flip
it's a not so good room.,negative,negation_flip
it's a never good room.,negative,negation_flip
it's a great room.,positive,positive_aug
it's a not great room.,negative,negation_flip
it's a not too great room.,negative,negation_flip
it's a not very great room.,negative,negation_flip
it's a not so great room.,negative,negation_flip
it's a never great room.,negative,negation_flip
it's a nice room.,positive,positive_aug
it's a not nice room.,negative,negation_flip
it's a not too nice room.,negative,negation_flip
it's a not very nice room.,negative,negation_flip
it's a not so nice room.,negative,negation_flip
it's a never nice room.,negative,negation_flip
it's a clean room.,positive,positive_aug
it's a not clean room.,negative,negation_flip
it's a not too clean room.,negative,negation_flip
it's a not very clean room.,negative,negation_flip
it's a not so clean room.,negative,negation_flip
it's a never clean room.,negative,negation_flip
it's a helpful room.,positive,positive_aug
it's a not helpful room.,negative,negation_flip
it's a not too helpful room.,negative,negation_flip
it's a not very helpful room.,negative,negation_flip
it's a not so helpful room.,negative,negation_flip
it's a never helpful room.,negative,negation_flip
it's a friendly room.,positive,positive_aug
it's a not friendly room.,negative,negation_flip
it's a not too friendly room.,negative,negation_flip
it's a not very friendly room.,negative,negation_flip
it's a not so friendly room.,negative,negation_flip
it's a never friendly room.,negative,negation_flip
it's a comfortable room.,positive,positive_aug
it's a not comfortable room.,negative,negation_flip
it's a not too comfortable room.,negative,negation_flip
it's a not very comfortable room.,negative,negation_flip
it's a not so comfortable room.,negative,negation_flip
it's a never comfortable room.,negative,negation_flip
it's a excellent room.,positive,positive_aug
it's a not excellent room.,negative,negation_flip
it's a not too excellent room.,negative,negation_flip
it's a not very excellent room.,negative,negation_flip
it's a not so excellent room.,negative,negation_flip
it's a never excellent room.,negative,negation_flip
it's a good the room.,positive,positive_aug
it's a not good the room.,negative,negation_flip
it's a not too good the room.,negative,negation_flip
it's a not very good the room.,negative,negation_flip
it's a not so good the room.,negative,negation_flip
it's a never good the room.,negative,negation_flip
it's a great the room.,positive,positive_aug
it's a not great the room.,negative,negation_flip
it's a not too great the room.,negative,negation_flip
it's a not very great the room.,negative,negation_flip
it's a not so great the room.,negative,negation_flip
it's a never great the room.,negative,negation_flip
it's a nice the room.,positive,positive_aug
it's a not nice the room.,negative,negation_flip
it's a not too nice the room.,negative,negation_flip
it's a not very nice the room.,negative,negation_flip
it's a not so nice the room.,negative,negation_flip
it's a never nice the room.,negative,negation_flip
