review,sentiment,source
"the shower wasn't quite hot enough, and there was no tea or coffee which would have been nice.",negative,hrast
the shower wasn't very powerful and leaked onto the bathroom floor.,negative,hrast
the shower water pressure was horrible.,negative,hrast
the shower went hot and cold- i did ask for them to look at it but it was not fixed.,negative,hrast
the shower which had no shower curtain…,negative,hrast
the shower without a door: the bathroom floods.,negative,hrast
"the shower worked horrible, they did not change it!!!! the hotel in general quite dirty, very little cleaning.",negative,hrast
"the shower, the toilet and the bathroom sink are all in the same space literally, which makes the usage of the bath unconfortable.",negative,hrast
"the shower, the water came out badly and you could not direct it.",negative,hrast
"the shower, the water was not warm looking for it.",negative,hrast
"the shower/bath was a tight squeeze, the shower door could easily have got smashed against the adjacent sink if pushed too far/hard.",negative,hrast
the shower/bathroom was atrocious.,negative,hrast
"the showerhead looked like it was not cleaned in a very long time, and the lower part of the shower (both inside and outside) was moldy.",negative,hrast
the showerhead was very small.,negative,hrast
the showers are hot but weak.,negative,hrast
the showers are small and very dark and the sink in front of the bed instead of in the bathroom is a rather weird choice.,negative,hrast
the showers in the room wouldn’t drain properly.,negative,hrast
the showers temperature could be all over the place.,negative,hrast
the showers very narrow.,negative,hrast
the showers were terrible.,negative,hrast
the shuttle service from reception to your room is very convenient.,positive,hrast
the shuttle service from the check-in desk to the rooms themselves was excellent.,positive,hrast
the shuttle service is interesting and they also drop you off at your room (because the reception is not in the same place).,positive,hrast
"the si glenda beds are so small and uncomfortable, for more than two nights it’s not the best.",negative,hrast
the side of the piazza that the hotel is located is less desirable than the opposite side of the plaza.,positive,hrast
the sight was breath taking!,positive,hrast
the sign for the b & b was near the top of the building.,neutral,hrast
the sign is missing at the entrance.,negative,hrast
the sign is very small as napolart is a b&b that occupies a few floors in a listed building.,negative,hrast
the sign outside the hotel is too small and is hard to find late at night.,negative,hrast
"the signage of the place, a welcome worthy of the name (staff managing in english), a reception available and especially the 2 major concerns (the cleanliness of the rooms and the breakfast).",positive,hrast
the silicone in the bathroom was ancient and horrible.,negative,hrast
the simple but comfortable room has what is needed for the stay.,positive,hrast
the single bed in the triple room was a sofa without mattresses and very uncomfortable.,negative,hrast
"the single bed is a queen-size bed, so very comfortable, as well as the mattress.",positive,hrast
"the single bed room was quite small, not much room to even lay a suitcase on floor.",negative,hrast
the single beds a bit small and the bathroom sliding door was very loud and squeaky.,negative,hrast
the single beds are on wheels and they often roll around the room.,negative,hrast
the single beds were a bit too small (width).,negative,hrast
the single room had a bacony and a double size of bed.,positive,hrast
the single room had hardly any storage space.,negative,hrast
the single room was perfect for a single traveller.,positive,hrast
"the single room was small but functional, very clean.",positive,hrast
"the single room was very tiny, leaving suitcase open was not possible, no table, no chair, sitting only by the bed possible, the toilet door was partly with splashes, as well as the plastic wall in the bathroom area (i mean the shower), window only to shaft in the hotel interior - so very dark.",negative,hrast
the single rooms are small.,negative,hrast
"the single sofa bed, was not that comfy.",negative,hrast
the sink drain is broken.,negative,hrast
"the sink for the lavatory is in the room and you do not have a hook to hang the handtowel, you have to hang it in the toilet (which is close) but water drops always fall on the floor till you reach the towel.",negative,hrast
the sink had a crack in and water was off when we really needed it.,negative,hrast
the sink in the bathroom did not drain properly.,negative,hrast
the sink in the bathroom had a problem and it gets clogged frequently.,negative,hrast
the sink in the bathroom was leaking and got most of the towels wet which were underneath.,negative,hrast
the sink was clogged (water drains extremely slowly) since the first day we arrived.,negative,hrast
the sink was not flowing well-3 days in a row there was hardly any soap above the sink which is highly annoying and they don’t change your bedsheets - why?,negative,hrast
the sink would often become quickly blocked with water when leaving the water running.,negative,hrast
the size and the facilities in the room.,positive,hrast
the size of our room was big enough that it was comfortable & cozy.,positive,hrast
the size of our room with the jacuzzi was fabulous.,positive,hrast
the size of the bath room is small.,negative,hrast
the size of the room - it was quite small for what we paid.,negative,hrast
the size of the room (small).,negative,hrast
the size of the room excellent.,positive,hrast
the size of the room is spacious and the housekeeping are helpful.,positive,hrast
the size of the room was quite small and also very dark as there wasn't much lighting.,negative,hrast
the size of the room was sufficient for a weekend.,positive,hrast
the size of the room: small.,negative,hrast
the size of the rooms quite narrow and the noise at night from the street. there should be sound proof fixtures.,negative,hrast
"the size of the triple room, very small, extra bed was a camp bed!",negative,hrast
"the size of the tv was not appropriate for a superior room, there was no other mirror.",negative,hrast
